Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","48.993"
"05-09","MULLER","46.010"
"10-14","HOME","61.585"
"10-14","MULLER","57.935"
"15-19","HOME","52.217"
"15-19","MULLER","49.832"
"20-24","HOME","52.800"
"20-24","MULLER","51.488"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.775"
"25-29","MULLER","52.922"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.756"
"30-34","MULLER","61.384"
"35-39","HOME","74.451"
"35-39","MULLER","77.343"
"40-44","HOME","99.935"
"40-44","MULLER","102.357"
"45-49","HOME","106.738"
"45-49","MULLER","109.814"
"50-54","HOME","99.403"
"50-54","MULLER","104.105"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.175"
"55-59","MULLER","99.645"
"60-64","HOME","88.908"
"60-64","MULLER","95.952"
"65-69","HOME","79.403"
"65-69","MULLER","87.592"
"70-74","HOME","71.929"
"70-74","MULLER","82.791"
"75-79","HOME","62.102"
"75-79","MULLER","77.589"
"80-84","HOME","40.302"
"80-84","MULLER","57.821"
"85->","HOME","48.974"
"85->","MULLER","94.908"
