Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.687"
"05-09","MULLER","45.720"
"10-14","HOME","61.565"
"10-14","MULLER","57.921"
"15-19","HOME","52.286"
"15-19","MULLER","49.926"
"20-24","HOME","52.728"
"20-24","MULLER","51.426"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.753"
"25-29","MULLER","52.879"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.729"
"30-34","MULLER","61.362"
"35-39","HOME","74.443"
"35-39","MULLER","77.329"
"40-44","HOME","99.902"
"40-44","MULLER","102.326"
"45-49","HOME","106.692"
"45-49","MULLER","109.768"
"50-54","HOME","99.382"
"50-54","MULLER","104.078"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.164"
"55-59","MULLER","99.637"
"60-64","HOME","88.895"
"60-64","MULLER","95.945"
"65-69","HOME","79.397"
"65-69","MULLER","87.583"
"70-74","HOME","71.928"
"70-74","MULLER","82.785"
"75-79","HOME","62.094"
"75-79","MULLER","77.587"
"80-84","HOME","40.302"
"80-84","MULLER","57.818"
"85->","HOME","48.969"
"85->","MULLER","94.907"
