Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","10"
"05-09","HOME","50.866"
"05-09","MULLER","47.778"
"10-14","HOME","61.570"
"10-14","MULLER","57.913"
"15-19","HOME","52.165"
"15-19","MULLER","49.674"
"20-24","HOME","52.798"
"20-24","MULLER","51.246"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.824"
"25-29","MULLER","52.825"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.772"
"30-34","MULLER","61.241"
"35-39","HOME","74.324"
"35-39","MULLER","77.118"
"40-44","HOME","99.703"
"40-44","MULLER","101.941"
"45-49","HOME","106.710"
"45-49","MULLER","109.715"
"50-54","HOME","99.177"
"50-54","MULLER","103.923"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.367"
"55-59","MULLER","90.541"
"60-64","HOME","88.858"
"60-64","MULLER","95.505"
"65-69","HOME","79.910"
"65-69","MULLER","87.972"
"70-74","HOME","73.907"
"70-74","MULLER","83.861"
"75-79","HOME","64.040"
"75-79","MULLER","78.882"
"80-84","HOME","42.674"
"80-84","MULLER","59.274"
"85->","HOME","54.828"
"85->","MULLER","104.276"
