Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.674"
"05-09","MULLER","45.700"
"10-14","HOME","61.563"
"10-14","MULLER","57.920"
"15-19","HOME","52.289"
"15-19","MULLER","49.935"
"20-24","HOME","52.725"
"20-24","MULLER","51.420"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.751"
"25-29","MULLER","52.876"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.727"
"30-34","MULLER","61.357"
"35-39","HOME","74.441"
"35-39","MULLER","77.332"
"40-44","HOME","99.907"
"40-44","MULLER","102.326"
"45-49","HOME","106.687"
"45-49","MULLER","109.760"
"50-54","HOME","99.383"
"50-54","MULLER","104.079"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.160"
"55-59","MULLER","99.636"
"60-64","HOME","88.897"
"60-64","MULLER","95.945"
"65-69","HOME","79.396"
"65-69","MULLER","87.583"
"70-74","HOME","71.928"
"70-74","MULLER","82.784"
"75-79","HOME","62.094"
"75-79","MULLER","77.587"
"80-84","HOME","40.302"
"80-84","MULLER","57.818"
"85->","HOME","48.969"
"85->","MULLER","94.907"
