Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","32.776"
"10-14","MULLER","31.126"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","51.413"
"15-19","MULLER","49.886"
"20-24","HOME","47.447"
"20-24","MULLER","47.162"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","48.408"
"25-29","MULLER","49.817"
"30-34","HOME","56.514"
"30-34","MULLER","58.843"
"35-39","HOME","72.671"
"35-39","MULLER","76.231"
"40-44","HOME","97.853"
"40-44","MULLER","101.720"
"45-49","HOME","102.475"
"45-49","MULLER","106.714"
"50-54","HOME","96.830"
"50-54","MULLER","102.400"
"55-59","HOME","89.150"
"55-59","MULLER","96.042"
"60-64","HOME","86.236"
"60-64","MULLER","93.449"
"65-69","HOME","77.891"
"65-69","MULLER","85.885"
"70-74","HOME","70.886"
"70-74","MULLER","82.581"
"75-79","HOME","59.770"
"75-79","MULLER","74.967"
"80-84","HOME","39.052"
"80-84","MULLER","57.301"
"85->","HOME","44.385"
"85->","MULLER","87.171"
