Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","43.902"
"05-09","MULLER","40.940"
"10-14","HOME","60.384"
"10-14","MULLER","56.897"
"15-19","HOME","52.916"
"15-19","MULLER","50.742"
"20-24","HOME","52.274"
"20-24","MULLER","50.728"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.376"
"25-29","MULLER","52.437"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.473"
"30-34","MULLER","61.172"
"35-39","HOME","74.114"
"35-39","MULLER","76.927"
"40-44","HOME","99.476"
"40-44","MULLER","101.944"
"45-49","HOME","106.048"
"45-49","MULLER","109.232"
"50-54","HOME","99.198"
"50-54","MULLER","103.842"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.966"
"55-59","MULLER","99.492"
"60-64","HOME","88.806"
"60-64","MULLER","95.814"
"65-69","HOME","79.300"
"65-69","MULLER","87.461"
"70-74","HOME","71.822"
"70-74","MULLER","82.674"
"75-79","HOME","62.022"
"75-79","MULLER","77.509"
"80-84","HOME","40.240"
"80-84","MULLER","57.768"
"85->","HOME","48.894"
"85->","MULLER","94.804"
