Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","35.098"
"10-14","MULLER","33.379"
"15-19","HOME","54.215"
"15-19","MULLER","52.319"
"20-24","HOME","49.973"
"20-24","MULLER","49.201"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.723"
"25-29","MULLER","51.612"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.316"
"30-34","MULLER","60.352"
"35-39","HOME","74.497"
"35-39","MULLER","77.856"
"40-44","HOME","99.523"
"40-44","MULLER","102.988"
"45-49","HOME","103.872"
"45-49","MULLER","107.701"
"50-54","HOME","97.779"
"50-54","MULLER","103.069"
"55-59","HOME","89.875"
"55-59","MULLER","96.585"
"60-64","HOME","87.122"
"60-64","MULLER","94.333"
"65-69","HOME","78.336"
"65-69","MULLER","86.413"
"70-74","HOME","71.045"
"70-74","MULLER","82.712"
"75-79","HOME","59.700"
"75-79","MULLER","74.815"
"80-84","HOME","39.165"
"80-84","MULLER","57.230"
"85->","HOME","44.847"
"85->","MULLER","88.094"
