Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.923"
"05-09","MULLER","46.894"
"10-14","HOME","61.641"
"10-14","MULLER","57.985"
"15-19","HOME","52.138"
"15-19","MULLER","49.729"
"20-24","HOME","52.833"
"20-24","MULLER","51.564"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.845"
"25-29","MULLER","52.974"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.771"
"30-34","MULLER","61.403"
"35-39","HOME","74.446"
"35-39","MULLER","77.334"
"40-44","HOME","99.966"
"40-44","MULLER","102.392"
"45-49","HOME","106.858"
"45-49","MULLER","109.883"
"50-54","HOME","99.418"
"50-54","MULLER","104.147"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.094"
"55-59","MULLER","99.552"
"60-64","HOME","88.922"
"60-64","MULLER","95.846"
"65-69","HOME","71.712"
"65-69","MULLER","79.705"
"70-74","HOME","74.560"
"70-74","MULLER","85.356"
"75-79","HOME","61.143"
"75-79","MULLER","75.167"
"80-84","HOME","41.747"
"80-84","MULLER","58.448"
"85->","HOME","53.969"
"85->","MULLER","102.737"
