Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.370"
"10-14","MULLER","32.702"
"15-19","HOME","53.819"
"15-19","MULLER","52.001"
"20-24","HOME","49.404"
"20-24","MULLER","48.764"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.154"
"25-29","MULLER","51.203"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.874"
"30-34","MULLER","59.948"
"35-39","HOME","74.110"
"35-39","MULLER","77.443"
"40-44","HOME","99.147"
"40-44","MULLER","102.721"
"45-49","HOME","103.576"
"45-49","MULLER","107.502"
"50-54","HOME","97.542"
"50-54","MULLER","102.902"
"55-59","HOME","89.714"
"55-59","MULLER","96.471"
"60-64","HOME","86.917"
"60-64","MULLER","94.158"
"65-69","HOME","78.245"
"65-69","MULLER","86.304"
"70-74","HOME","70.987"
"70-74","MULLER","82.680"
"75-79","HOME","59.895"
"75-79","MULLER","75.022"
"80-84","HOME","39.080"
"80-84","MULLER","57.208"
"85->","HOME","44.602"
"85->","MULLER","87.691"
