Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.947"
"05-09","MULLER","44.984"
"10-14","HOME","61.477"
"10-14","MULLER","57.840"
"15-19","HOME","52.516"
"15-19","MULLER","50.279"
"20-24","HOME","52.561"
"20-24","MULLER","51.157"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.678"
"25-29","MULLER","52.803"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.678"
"30-34","MULLER","61.301"
"35-39","HOME","74.424"
"35-39","MULLER","77.316"
"40-44","HOME","99.833"
"40-44","MULLER","102.238"
"45-49","HOME","106.580"
"45-49","MULLER","109.653"
"50-54","HOME","99.344"
"50-54","MULLER","104.013"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.117"
"55-59","MULLER","99.601"
"60-64","HOME","88.870"
"60-64","MULLER","95.924"
"65-69","HOME","79.388"
"65-69","MULLER","87.565"
"70-74","HOME","71.900"
"70-74","MULLER","82.768"
"75-79","HOME","62.079"
"75-79","MULLER","77.570"
"80-84","HOME","40.295"
"80-84","MULLER","57.813"
"85->","HOME","48.961"
"85->","MULLER","94.893"
