Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","HOME","34.621"
"10-14","MULLER","32.945"
"15-19","HOME","53.920"
"15-19","MULLER","52.079"
"20-24","HOME","49.576"
"20-24","MULLER","48.890"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","50.303"
"25-29","MULLER","51.310"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.987"
"30-34","MULLER","60.062"
"35-39","HOME","74.199"
"35-39","MULLER","77.563"
"40-44","HOME","99.246"
"40-44","MULLER","102.800"
"45-49","HOME","103.655"
"45-49","MULLER","107.563"
"50-54","HOME","97.597"
"50-54","MULLER","102.950"
"55-59","HOME","89.769"
"55-59","MULLER","96.500"
"60-64","HOME","86.984"
"60-64","MULLER","94.217"
"65-69","HOME","78.264"
"65-69","MULLER","86.337"
"70-74","HOME","71.008"
"70-74","MULLER","82.698"
"75-79","HOME","59.901"
"75-79","MULLER","75.030"
"80-84","HOME","39.094"
"80-84","MULLER","57.221"
"85->","HOME","44.616"
"85->","MULLER","87.712"
