Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","255"
"15-19","MULLER","403"
"20-24","HOME","1.690"
"20-24","MULLER","4.942"
"25-29","HOME","3.197"
"25-29","MULLER","9.496"
"30-34","HOME","4.094"
"30-34","MULLER","11.622"
"35-39","HOME","5.550"
"35-39","MULLER","14.011"
"40-44","HOME","8.458"
"40-44","MULLER","18.527"
"45-49","HOME","9.815"
"45-49","MULLER","20.059"
"50-54","HOME","14.508"
"50-54","MULLER","24.314"
"55-59","HOME","50.437"
"55-59","MULLER","60.039"
"60-64","HOME","77.765"
"60-64","MULLER","85.534"
"65-69","HOME","70.120"
"65-69","MULLER","77.791"
"70-74","HOME","67.629"
"70-74","MULLER","79.005"
"75-79","HOME","58.461"
"75-79","MULLER","73.229"
"80-84","HOME","38.528"
"80-84","MULLER","56.505"
"85->","HOME","43.829"
"85->","MULLER","85.767"
