Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.316"
"05-09","MULLER","47.248"
"10-14","HOME","61.645"
"10-14","MULLER","57.985"
"15-19","HOME","52.129"
"15-19","MULLER","49.690"
"20-24","HOME","52.765"
"20-24","MULLER","51.209"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.793"
"25-29","MULLER","52.835"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.772"
"30-34","MULLER","61.276"
"35-39","HOME","74.382"
"35-39","MULLER","77.160"
"40-44","HOME","99.871"
"40-44","MULLER","102.151"
"45-49","HOME","106.871"
"45-49","MULLER","109.870"
"50-54","HOME","99.401"
"50-54","MULLER","104.146"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.262"
"55-59","MULLER","90.526"
"60-64","HOME","88.648"
"60-64","MULLER","95.306"
"65-69","HOME","79.796"
"65-69","MULLER","87.743"
"70-74","HOME","73.772"
"70-74","MULLER","83.727"
"75-79","HOME","63.645"
"75-79","MULLER","78.477"
"80-84","HOME","42.501"
"80-84","MULLER","59.151"
"85->","HOME","54.633"
"85->","MULLER","103.889"
