Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","33.484"
"10-14","MULLER","31.801"
"15-19","HOME","53.255"
"15-19","MULLER","51.477"
"20-24","HOME","48.795"
"20-24","MULLER","48.301"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","49.518"
"25-29","MULLER","50.652"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.316"
"30-34","MULLER","59.466"
"35-39","HOME","73.570"
"35-39","MULLER","76.986"
"40-44","HOME","98.648"
"40-44","MULLER","102.325"
"45-49","HOME","103.184"
"45-49","MULLER","107.184"
"50-54","HOME","97.247"
"50-54","MULLER","102.727"
"55-59","HOME","89.503"
"55-59","MULLER","96.306"
"60-64","HOME","86.665"
"60-64","MULLER","93.923"
"65-69","HOME","78.131"
"65-69","MULLER","86.157"
"70-74","HOME","70.986"
"70-74","MULLER","82.687"
"75-79","HOME","59.823"
"75-79","MULLER","75.033"
"80-84","HOME","39.071"
"80-84","MULLER","57.350"
"85->","HOME","44.411"
"85->","MULLER","87.229"
