Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","2"
"10-14","MULLER","4"
"15-19","HOME","279"
"15-19","MULLER","476"
"20-24","HOME","2.005"
"20-24","MULLER","5.516"
"25-29","HOME","3.740"
"25-29","MULLER","10.039"
"30-34","HOME","4.738"
"30-34","MULLER","12.267"
"35-39","HOME","6.352"
"35-39","MULLER","14.721"
"40-44","HOME","9.571"
"40-44","MULLER","19.370"
"45-49","HOME","50.876"
"45-49","MULLER","59.442"
"50-54","HOME","89.600"
"50-54","MULLER","97.458"
"55-59","HOME","84.633"
"55-59","MULLER","93.362"
"60-64","HOME","81.408"
"60-64","MULLER","88.691"
"65-69","HOME","72.051"
"65-69","MULLER","79.583"
"70-74","HOME","69.916"
"70-74","MULLER","81.543"
"75-79","HOME","59.196"
"75-79","MULLER","74.213"
"80-84","HOME","38.789"
"80-84","MULLER","56.898"
"85->","HOME","44.139"
"85->","MULLER","86.618"
