Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","32.576"
"10-14","MULLER","30.909"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","51.479"
"15-19","MULLER","49.882"
"20-24","HOME","46.938"
"20-24","MULLER","46.780"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","48.216"
"25-29","MULLER","49.641"
"30-34","HOME","56.353"
"30-34","MULLER","58.703"
"35-39","HOME","72.500"
"35-39","MULLER","76.103"
"40-44","HOME","97.759"
"40-44","MULLER","101.629"
"45-49","HOME","102.380"
"45-49","MULLER","106.643"
"50-54","HOME","96.768"
"50-54","MULLER","102.359"
"55-59","HOME","89.104"
"55-59","MULLER","96.018"
"60-64","HOME","86.192"
"60-64","MULLER","93.405"
"65-69","HOME","77.870"
"65-69","MULLER","85.856"
"70-74","HOME","70.871"
"70-74","MULLER","82.571"
"75-79","HOME","59.768"
"75-79","MULLER","74.960"
"80-84","HOME","39.046"
"80-84","MULLER","57.296"
"85->","HOME","44.380"
"85->","MULLER","87.157"
