Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.787"
"05-09","MULLER","45.821"
"10-14","HOME","61.568"
"10-14","MULLER","57.928"
"15-19","HOME","52.261"
"15-19","MULLER","49.896"
"20-24","HOME","52.772"
"20-24","MULLER","51.459"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.757"
"25-29","MULLER","52.896"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.732"
"30-34","MULLER","61.365"
"35-39","HOME","74.453"
"35-39","MULLER","77.328"
"40-44","HOME","99.913"
"40-44","MULLER","102.345"
"45-49","HOME","106.718"
"45-49","MULLER","109.786"
"50-54","HOME","99.390"
"50-54","MULLER","104.087"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.171"
"55-59","MULLER","99.646"
"60-64","HOME","88.897"
"60-64","MULLER","95.945"
"65-69","HOME","79.404"
"65-69","MULLER","87.588"
"70-74","HOME","71.927"
"70-74","MULLER","82.788"
"75-79","HOME","62.099"
"75-79","MULLER","77.586"
"80-84","HOME","40.301"
"80-84","MULLER","57.819"
"85->","HOME","48.971"
"85->","MULLER","94.908"
