Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","285"
"15-19","MULLER","489"
"20-24","HOME","2.063"
"20-24","MULLER","5.534"
"25-29","HOME","3.928"
"25-29","MULLER","10.213"
"30-34","HOME","5.002"
"30-34","MULLER","12.658"
"35-39","HOME","6.643"
"35-39","MULLER","15.224"
"40-44","HOME","22.276"
"40-44","MULLER","31.831"
"45-49","HOME","93.737"
"45-49","MULLER","100.368"
"50-54","HOME","90.278"
"50-54","MULLER","97.766"
"55-59","HOME","86.153"
"55-59","MULLER","94.844"
"60-64","HOME","80.979"
"60-64","MULLER","88.127"
"65-69","HOME","74.886"
"65-69","MULLER","82.618"
"70-74","HOME","70.284"
"70-74","MULLER","81.936"
"75-79","HOME","59.403"
"75-79","MULLER","74.471"
"80-84","HOME","38.874"
"80-84","MULLER","57.029"
"85->","HOME","44.213"
"85->","MULLER","86.793"
