Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.907"
"05-09","MULLER","46.868"
"10-14","HOME","61.639"
"10-14","MULLER","57.985"
"15-19","HOME","52.138"
"15-19","MULLER","49.730"
"20-24","HOME","52.833"
"20-24","MULLER","51.566"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.844"
"25-29","MULLER","52.971"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.773"
"30-34","MULLER","61.407"
"35-39","HOME","74.447"
"35-39","MULLER","77.333"
"40-44","HOME","99.965"
"40-44","MULLER","102.393"
"45-49","HOME","106.855"
"45-49","MULLER","109.887"
"50-54","HOME","99.422"
"50-54","MULLER","104.143"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.112"
"55-59","MULLER","99.588"
"60-64","HOME","88.916"
"60-64","MULLER","95.856"
"65-69","HOME","71.778"
"65-69","MULLER","79.820"
"70-74","HOME","76.257"
"70-74","MULLER","87.109"
"75-79","HOME","59.610"
"75-79","MULLER","73.589"
"80-84","HOME","41.682"
"80-84","MULLER","58.405"
"85->","HOME","53.752"
"85->","MULLER","102.380"
