Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","93"
"10-14","MULLER","107"
"15-19","HOME","7.885"
"15-19","MULLER","10.113"
"20-24","HOME","8.802"
"20-24","MULLER","12.385"
"25-29","HOME","43.414"
"25-29","MULLER","45.518"
"30-34","HOME","51.248"
"30-34","MULLER","54.169"
"35-39","HOME","67.520"
"35-39","MULLER","71.565"
"40-44","HOME","95.453"
"40-44","MULLER","99.398"
"45-49","HOME","100.271"
"45-49","MULLER","105.019"
"50-54","HOME","95.447"
"50-54","MULLER","101.337"
"55-59","HOME","88.026"
"55-59","MULLER","95.259"
"60-64","HOME","85.209"
"60-64","MULLER","92.459"
"65-69","HOME","77.377"
"65-69","MULLER","85.316"
"70-74","HOME","70.727"
"70-74","MULLER","82.405"
"75-79","HOME","59.679"
"75-79","MULLER","74.849"
"80-84","HOME","38.993"
"80-84","MULLER","57.221"
"85->","HOME","44.329"
"85->","MULLER","87.069"
