Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.209"
"10-14","MULLER","34.386"
"15-19","HOME","54.628"
"15-19","MULLER","52.632"
"20-24","HOME","50.584"
"20-24","MULLER","49.643"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.370"
"25-29","MULLER","52.095"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.933"
"30-34","MULLER","60.804"
"35-39","HOME","74.921"
"35-39","MULLER","78.270"
"40-44","HOME","100.036"
"40-44","MULLER","103.372"
"45-49","HOME","100.755"
"45-49","MULLER","104.375"
"50-54","HOME","101.508"
"50-54","MULLER","106.683"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.337"
"55-59","MULLER","96.938"
"60-64","HOME","87.513"
"60-64","MULLER","94.540"
"65-69","HOME","73.407"
"65-69","MULLER","80.821"
"70-74","HOME","70.665"
"70-74","MULLER","81.413"
"75-79","HOME","61.379"
"75-79","MULLER","76.681"
"80-84","HOME","39.974"
"80-84","MULLER","57.501"
"85->","HOME","48.555"
"85->","MULLER","94.033"
