Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.029"
"10-14","MULLER","34.188"
"15-19","HOME","54.561"
"15-19","MULLER","52.569"
"20-24","HOME","50.471"
"20-24","MULLER","49.558"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.222"
"25-29","MULLER","51.980"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.802"
"30-34","MULLER","60.725"
"35-39","HOME","74.892"
"35-39","MULLER","78.241"
"40-44","HOME","99.922"
"40-44","MULLER","103.289"
"45-49","HOME","103.222"
"45-49","MULLER","106.831"
"50-54","HOME","99.048"
"50-54","MULLER","104.311"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.090"
"55-59","MULLER","96.691"
"60-64","HOME","87.405"
"60-64","MULLER","94.546"
"65-69","HOME","77.912"
"65-69","MULLER","85.718"
"70-74","HOME","66.566"
"70-74","MULLER","77.083"
"75-79","HOME","60.753"
"75-79","MULLER","75.874"
"80-84","HOME","39.948"
"80-84","MULLER","57.460"
"85->","HOME","48.506"
"85->","MULLER","93.960"
