Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.518"
"05-09","MULLER","46.483"
"10-14","HOME","61.614"
"10-14","MULLER","57.970"
"15-19","HOME","52.155"
"15-19","MULLER","49.760"
"20-24","HOME","52.837"
"20-24","MULLER","51.557"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.825"
"25-29","MULLER","52.952"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.774"
"30-34","MULLER","61.397"
"35-39","HOME","74.440"
"35-39","MULLER","77.344"
"40-44","HOME","99.960"
"40-44","MULLER","102.365"
"45-49","HOME","106.802"
"45-49","MULLER","109.870"
"50-54","HOME","99.423"
"50-54","MULLER","104.138"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.192"
"55-59","MULLER","99.657"
"60-64","HOME","88.918"
"60-64","MULLER","95.956"
"65-69","HOME","79.408"
"65-69","MULLER","87.597"
"70-74","HOME","71.928"
"70-74","MULLER","82.798"
"75-79","HOME","62.107"
"75-79","MULLER","77.589"
"80-84","HOME","40.297"
"80-84","MULLER","57.822"
"85->","HOME","48.980"
"85->","MULLER","94.915"
