Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","271"
"15-19","MULLER","461"
"20-24","HOME","1.874"
"20-24","MULLER","5.430"
"25-29","HOME","3.401"
"25-29","MULLER","9.898"
"30-34","HOME","4.317"
"30-34","MULLER","12.091"
"35-39","HOME","5.857"
"35-39","MULLER","14.557"
"40-44","HOME","8.896"
"40-44","MULLER","19.135"
"45-49","HOME","10.367"
"45-49","MULLER","20.722"
"50-54","HOME","34.917"
"50-54","MULLER","44.555"
"55-59","HOME","82.901"
"55-59","MULLER","92.078"
"60-64","HOME","80.330"
"60-64","MULLER","87.838"
"65-69","HOME","71.340"
"65-69","MULLER","78.844"
"70-74","HOME","69.352"
"70-74","MULLER","80.872"
"75-79","HOME","58.941"
"75-79","MULLER","73.870"
"80-84","HOME","38.706"
"80-84","MULLER","56.795"
"85->","HOME","44.054"
"85->","MULLER","86.435"
