Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.620"
"05-09","MULLER","46.602"
"10-14","HOME","61.629"
"10-14","MULLER","57.970"
"15-19","HOME","52.151"
"15-19","MULLER","49.748"
"20-24","HOME","52.832"
"20-24","MULLER","51.557"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.837"
"25-29","MULLER","52.962"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.773"
"30-34","MULLER","61.392"
"35-39","HOME","74.431"
"35-39","MULLER","77.345"
"40-44","HOME","99.973"
"40-44","MULLER","102.370"
"45-49","HOME","106.817"
"45-49","MULLER","109.887"
"50-54","HOME","99.422"
"50-54","MULLER","104.142"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.187"
"55-59","MULLER","99.656"
"60-64","HOME","88.922"
"60-64","MULLER","95.957"
"65-69","HOME","79.398"
"65-69","MULLER","87.599"
"70-74","HOME","71.925"
"70-74","MULLER","82.774"
"75-79","HOME","62.103"
"75-79","MULLER","77.540"
"80-84","HOME","40.278"
"80-84","MULLER","57.735"
"85->","HOME","49.058"
"85->","MULLER","95.129"
