Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","3"
"05-09","DESCOÑECIDO","1"
"05-09","HOME","42.766"
"05-09","MULLER","39.893"
"10-14","HOME","59.076"
"10-14","MULLER","55.698"
"15-19","HOME","55.156"
"15-19","MULLER","52.869"
"20-24","HOME","51.546"
"20-24","MULLER","49.867"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.349"
"25-29","MULLER","52.410"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.958"
"30-34","MULLER","61.464"
"35-39","HOME","71.249"
"35-39","MULLER","74.433"
"40-44","HOME","98.232"
"40-44","MULLER","100.802"
"45-49","HOME","105.528"
"45-49","MULLER","108.761"
"50-54","HOME","98.980"
"50-54","MULLER","103.625"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.578"
"55-59","MULLER","99.202"
"60-64","HOME","88.581"
"60-64","MULLER","95.626"
"65-69","HOME","79.100"
"65-69","MULLER","87.279"
"70-74","HOME","71.735"
"70-74","MULLER","82.539"
"75-79","HOME","61.939"
"75-79","MULLER","77.422"
"80-84","HOME","40.200"
"80-84","MULLER","57.703"
"85->","HOME","48.839"
"85->","MULLER","94.683"
