Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","93"
"10-14","MULLER","108"
"15-19","HOME","16.789"
"15-19","MULLER","20.508"
"20-24","HOME","32.887"
"20-24","MULLER","34.733"
"25-29","HOME","44.151"
"25-29","MULLER","46.235"
"30-34","HOME","52.021"
"30-34","MULLER","54.876"
"35-39","HOME","68.221"
"35-39","MULLER","72.261"
"40-44","HOME","96.051"
"40-44","MULLER","99.919"
"45-49","HOME","100.795"
"45-49","MULLER","105.383"
"50-54","HOME","95.799"
"50-54","MULLER","101.568"
"55-59","HOME","88.314"
"55-59","MULLER","95.428"
"60-64","DESCOÑECIDO","1"
"60-64","HOME","85.512"
"60-64","MULLER","92.738"
"65-69","HOME","77.540"
"65-69","MULLER","85.472"
"70-74","HOME","70.765"
"70-74","MULLER","82.450"
"75-79","HOME","59.706"
"75-79","MULLER","74.877"
"80-84","HOME","39.014"
"80-84","MULLER","57.238"
"85->","HOME","44.349"
"85->","MULLER","87.092"
