Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.228"
"10-14","MULLER","34.415"
"15-19","HOME","54.655"
"15-19","MULLER","52.652"
"20-24","HOME","50.676"
"20-24","MULLER","49.686"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.430"
"25-29","MULLER","52.127"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.986"
"30-34","MULLER","60.844"
"35-39","HOME","74.935"
"35-39","MULLER","78.280"
"40-44","HOME","100.078"
"40-44","MULLER","103.403"
"45-49","HOME","100.732"
"45-49","MULLER","104.311"
"50-54","HOME","101.625"
"50-54","MULLER","106.805"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.327"
"55-59","MULLER","96.913"
"60-64","HOME","87.528"
"60-64","MULLER","94.537"
"65-69","HOME","73.048"
"65-69","MULLER","80.333"
"70-74","HOME","71.087"
"70-74","MULLER","81.968"
"75-79","HOME","61.409"
"75-79","MULLER","76.714"
"80-84","HOME","39.991"
"80-84","MULLER","57.521"
"85->","HOME","48.578"
"85->","MULLER","94.083"
