Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.604"
"05-09","MULLER","47.497"
"10-14","HOME","61.618"
"10-14","MULLER","57.963"
"15-19","HOME","52.152"
"15-19","MULLER","49.666"
"20-24","HOME","52.769"
"20-24","MULLER","51.223"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.805"
"25-29","MULLER","52.816"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.764"
"30-34","MULLER","61.262"
"35-39","HOME","74.371"
"35-39","MULLER","77.143"
"40-44","HOME","99.798"
"40-44","MULLER","102.047"
"45-49","HOME","106.838"
"45-49","MULLER","109.820"
"50-54","HOME","99.331"
"50-54","MULLER","104.132"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.167"
"55-59","MULLER","90.399"
"60-64","HOME","88.770"
"60-64","MULLER","95.420"
"65-69","HOME","79.876"
"65-69","MULLER","87.845"
"70-74","HOME","73.821"
"70-74","MULLER","83.792"
"75-79","HOME","63.813"
"75-79","MULLER","78.647"
"80-84","HOME","42.605"
"80-84","MULLER","59.197"
"85->","HOME","54.746"
"85->","MULLER","104.148"
