Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.560"
"10-14","MULLER","34.721"
"15-19","HOME","54.814"
"15-19","MULLER","52.727"
"20-24","HOME","50.932"
"20-24","MULLER","49.731"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.731"
"25-29","MULLER","52.182"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.285"
"30-34","MULLER","61.046"
"35-39","HOME","75.141"
"35-39","MULLER","78.308"
"40-44","HOME","100.288"
"40-44","MULLER","103.429"
"45-49","HOME","100.861"
"45-49","MULLER","104.353"
"50-54","HOME","101.879"
"50-54","MULLER","107.064"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","85.161"
"55-59","MULLER","91.515"
"60-64","HOME","87.618"
"60-64","MULLER","94.560"
"65-69","HOME","78.695"
"65-69","MULLER","86.611"
"70-74","HOME","71.340"
"70-74","MULLER","82.153"
"75-79","HOME","61.577"
"75-79","MULLER","76.910"
"80-84","HOME","40.074"
"80-84","MULLER","57.580"
"85->","HOME","48.666"
"85->","MULLER","94.268"
