Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","46.155"
"05-09","MULLER","43.127"
"10-14","HOME","60.821"
"10-14","MULLER","57.325"
"15-19","HOME","52.812"
"15-19","MULLER","50.660"
"20-24","HOME","52.431"
"20-24","MULLER","50.904"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.570"
"25-29","MULLER","52.600"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.608"
"30-34","MULLER","61.244"
"35-39","HOME","74.271"
"35-39","MULLER","77.117"
"40-44","HOME","99.579"
"40-44","MULLER","102.064"
"45-49","HOME","106.203"
"45-49","MULLER","109.310"
"50-54","HOME","99.267"
"50-54","MULLER","103.927"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.001"
"55-59","MULLER","99.529"
"60-64","HOME","88.857"
"60-64","MULLER","95.846"
"65-69","HOME","79.317"
"65-69","MULLER","87.526"
"70-74","HOME","71.857"
"70-74","MULLER","82.710"
"75-79","HOME","62.049"
"75-79","MULLER","77.544"
"80-84","HOME","40.265"
"80-84","MULLER","57.782"
"85->","HOME","48.931"
"85->","MULLER","94.846"
