Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","270"
"15-19","MULLER","461"
"20-24","HOME","1.870"
"20-24","MULLER","5.413"
"25-29","HOME","3.410"
"25-29","MULLER","9.910"
"30-34","HOME","4.322"
"30-34","MULLER","12.082"
"35-39","HOME","5.878"
"35-39","MULLER","14.548"
"40-44","HOME","8.917"
"40-44","MULLER","19.132"
"45-49","HOME","10.394"
"45-49","MULLER","20.714"
"50-54","HOME","38.943"
"50-54","MULLER","48.541"
"55-59","HOME","83.076"
"55-59","MULLER","92.219"
"60-64","HOME","80.335"
"60-64","MULLER","87.840"
"65-69","HOME","71.341"
"65-69","MULLER","78.849"
"70-74","HOME","69.355"
"70-74","MULLER","80.871"
"75-79","HOME","58.942"
"75-79","MULLER","73.873"
"80-84","HOME","38.706"
"80-84","MULLER","56.795"
"85->","HOME","44.054"
"85->","MULLER","86.435"
