Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","33.318"
"10-14","MULLER","31.645"
"15-19","HOME","51.961"
"15-19","MULLER","50.319"
"20-24","HOME","47.967"
"20-24","MULLER","47.598"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","48.785"
"25-29","MULLER","50.122"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","56.717"
"30-34","MULLER","59.004"
"35-39","HOME","72.875"
"35-39","MULLER","76.411"
"40-44","HOME","98.031"
"40-44","MULLER","101.884"
"45-49","HOME","102.614"
"45-49","MULLER","106.829"
"50-54","HOME","96.927"
"50-54","MULLER","102.489"
"55-59","HOME","89.217"
"55-59","MULLER","96.097"
"60-64","HOME","86.317"
"60-64","MULLER","93.533"
"65-69","HOME","77.936"
"65-69","MULLER","85.939"
"70-74","HOME","70.897"
"70-74","MULLER","82.596"
"75-79","HOME","59.780"
"75-79","MULLER","74.979"
"80-84","HOME","39.054"
"80-84","MULLER","57.310"
"85->","HOME","44.393"
"85->","MULLER","87.186"
