Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","8.748"
"05-09","MULLER","8.152"
"10-14","HOME","57.305"
"10-14","MULLER","54.072"
"15-19","HOME","54.999"
"15-19","MULLER","52.796"
"20-24","HOME","51.215"
"20-24","MULLER","49.756"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.039"
"25-29","MULLER","52.260"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.634"
"30-34","MULLER","61.268"
"35-39","HOME","75.349"
"35-39","MULLER","78.341"
"40-44","HOME","100.546"
"40-44","MULLER","103.493"
"45-49","HOME","98.017"
"45-49","MULLER","101.519"
"50-54","HOME","99.226"
"50-54","MULLER","103.986"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.946"
"55-59","MULLER","97.612"
"60-64","HOME","88.305"
"60-64","MULLER","95.422"
"65-69","HOME","78.962"
"65-69","MULLER","87.143"
"70-74","HOME","71.585"
"70-74","MULLER","82.378"
"75-79","HOME","61.803"
"75-79","MULLER","77.216"
"80-84","HOME","40.164"
"80-84","MULLER","57.649"
"85->","HOME","48.755"
"85->","MULLER","94.511"
