Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","318"
"15-19","MULLER","508"
"20-24","HOME","2.182"
"20-24","MULLER","5.828"
"25-29","HOME","4.172"
"25-29","MULLER","10.648"
"30-34","HOME","6.479"
"30-34","MULLER","14.421"
"35-39","HOME","55.705"
"35-39","MULLER","60.498"
"40-44","HOME","90.469"
"40-44","MULLER","95.327"
"45-49","HOME","96.237"
"45-49","MULLER","102.063"
"50-54","HOME","92.602"
"50-54","MULLER","99.444"
"55-59","HOME","88.038"
"55-59","MULLER","96.144"
"60-64","HOME","81.208"
"60-64","MULLER","88.463"
"65-69","HOME","76.157"
"65-69","MULLER","83.881"
"70-74","HOME","70.516"
"70-74","MULLER","82.176"
"75-79","HOME","59.517"
"75-79","MULLER","74.670"
"80-84","HOME","38.925"
"80-84","MULLER","57.114"
"85->","HOME","44.268"
"85->","MULLER","86.927"
