Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","234"
"15-19","MULLER","364"
"20-24","HOME","1.537"
"20-24","MULLER","4.505"
"25-29","HOME","3.110"
"25-29","MULLER","9.310"
"30-34","HOME","3.966"
"30-34","MULLER","11.342"
"35-39","HOME","5.373"
"35-39","MULLER","13.640"
"40-44","HOME","8.177"
"40-44","MULLER","18.116"
"45-49","HOME","9.523"
"45-49","MULLER","19.605"
"50-54","HOME","14.233"
"50-54","MULLER","23.944"
"55-59","HOME","8.648"
"55-59","MULLER","17.557"
"60-64","HOME","55.230"
"60-64","MULLER","62.892"
"65-69","HOME","14.881"
"65-69","MULLER","15.860"
"70-74","HOME","65.614"
"70-74","MULLER","76.803"
"75-79","HOME","56.763"
"75-79","MULLER","71.058"
"80-84","HOME","38.207"
"80-84","MULLER","55.997"
"85->","HOME","43.236"
"85->","MULLER","83.995"
