Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","9"
"10-14","MULLER","15"
"15-19","HOME","344"
"15-19","MULLER","537"
"20-24","HOME","2.222"
"20-24","MULLER","5.871"
"25-29","HOME","4.222"
"25-29","MULLER","10.677"
"30-34","HOME","6.511"
"30-34","MULLER","14.428"
"35-39","HOME","55.792"
"35-39","MULLER","60.540"
"40-44","HOME","90.935"
"40-44","MULLER","95.639"
"45-49","HOME","96.711"
"45-49","MULLER","102.406"
"50-54","HOME","92.744"
"50-54","MULLER","99.516"
"55-59","HOME","85.933"
"55-59","MULLER","93.986"
"60-64","HOME","83.406"
"60-64","MULLER","90.687"
"65-69","HOME","76.325"
"65-69","MULLER","84.057"
"70-74","HOME","70.524"
"70-74","MULLER","82.185"
"75-79","HOME","59.531"
"75-79","MULLER","74.684"
"80-84","HOME","38.930"
"80-84","MULLER","57.119"
"85->","HOME","44.272"
"85->","MULLER","86.934"
