Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.827"
"05-09","MULLER","46.794"
"10-14","HOME","61.635"
"10-14","MULLER","57.982"
"15-19","HOME","52.141"
"15-19","MULLER","49.731"
"20-24","HOME","52.833"
"20-24","MULLER","51.567"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.845"
"25-29","MULLER","52.966"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.770"
"30-34","MULLER","61.404"
"35-39","HOME","74.442"
"35-39","MULLER","77.335"
"40-44","HOME","99.967"
"40-44","MULLER","102.392"
"45-49","HOME","106.842"
"45-49","MULLER","109.888"
"50-54","HOME","99.418"
"50-54","MULLER","104.129"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.147"
"55-59","MULLER","99.634"
"60-64","HOME","88.909"
"60-64","MULLER","95.959"
"65-69","HOME","79.302"
"65-69","MULLER","87.459"
"70-74","HOME","71.930"
"70-74","MULLER","82.624"
"75-79","HOME","57.756"
"75-79","MULLER","72.003"
"80-84","HOME","41.182"
"80-84","MULLER","57.971"
"85->","HOME","52.759"
"85->","MULLER","100.940"
