Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","49.135"
"05-09","MULLER","46.143"
"10-14","HOME","61.591"
"10-14","MULLER","57.943"
"15-19","HOME","52.197"
"15-19","MULLER","49.809"
"20-24","HOME","52.807"
"20-24","MULLER","51.500"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.795"
"25-29","MULLER","52.941"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.762"
"30-34","MULLER","61.388"
"35-39","HOME","74.443"
"35-39","MULLER","77.337"
"40-44","HOME","99.946"
"40-44","MULLER","102.367"
"45-49","HOME","106.750"
"45-49","MULLER","109.829"
"50-54","HOME","99.405"
"50-54","MULLER","104.111"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.180"
"55-59","MULLER","99.646"
"60-64","HOME","88.913"
"60-64","MULLER","95.955"
"65-69","HOME","79.404"
"65-69","MULLER","87.591"
"70-74","HOME","71.929"
"70-74","MULLER","82.794"
"75-79","HOME","62.102"
"75-79","MULLER","77.589"
"80-84","HOME","40.302"
"80-84","MULLER","57.822"
"85->","HOME","48.974"
"85->","MULLER","94.909"
