Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","5"
"10-14","MULLER","6"
"15-19","HOME","316"
"15-19","MULLER","513"
"20-24","HOME","2.141"
"20-24","MULLER","5.721"
"25-29","HOME","4.083"
"25-29","MULLER","10.540"
"30-34","HOME","5.194"
"30-34","MULLER","13.272"
"35-39","HOME","14.907"
"35-39","MULLER","23.103"
"40-44","HOME","88.780"
"40-44","MULLER","93.903"
"45-49","HOME","95.025"
"45-49","MULLER","101.022"
"50-54","HOME","91.927"
"50-54","MULLER","99.026"
"55-59","HOME","87.781"
"55-59","MULLER","95.995"
"60-64","HOME","81.405"
"60-64","MULLER","88.614"
"65-69","HOME","75.628"
"65-69","MULLER","83.350"
"70-74","HOME","70.486"
"70-74","MULLER","82.134"
"75-79","HOME","59.495"
"75-79","MULLER","74.628"
"80-84","HOME","38.907"
"80-84","MULLER","57.087"
"85->","HOME","44.258"
"85->","MULLER","86.891"
