Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","286"
"15-19","MULLER","488"
"20-24","HOME","2.062"
"20-24","MULLER","5.536"
"25-29","HOME","3.929"
"25-29","MULLER","10.214"
"30-34","HOME","5.006"
"30-34","MULLER","12.659"
"35-39","HOME","6.651"
"35-39","MULLER","15.235"
"40-44","HOME","34.684"
"40-44","MULLER","43.289"
"45-49","HOME","94.016"
"45-49","MULLER","100.604"
"50-54","HOME","90.288"
"50-54","MULLER","97.777"
"55-59","HOME","86.168"
"55-59","MULLER","94.856"
"60-64","HOME","80.922"
"60-64","MULLER","88.073"
"65-69","HOME","74.951"
"65-69","MULLER","82.684"
"70-74","HOME","70.285"
"70-74","MULLER","81.938"
"75-79","HOME","59.405"
"75-79","MULLER","74.474"
"80-84","HOME","38.874"
"80-84","MULLER","57.030"
"85->","HOME","44.214"
"85->","MULLER","86.797"
