Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","271"
"15-19","MULLER","465"
"20-24","HOME","1.908"
"20-24","MULLER","5.484"
"25-29","HOME","3.511"
"25-29","MULLER","9.994"
"30-34","HOME","4.456"
"30-34","MULLER","12.182"
"35-39","HOME","6.041"
"35-39","MULLER","14.660"
"40-44","HOME","9.156"
"40-44","MULLER","19.267"
"45-49","HOME","21.402"
"45-49","MULLER","31.403"
"50-54","HOME","88.668"
"50-54","MULLER","96.947"
"55-59","HOME","84.347"
"55-59","MULLER","93.235"
"60-64","HOME","81.188"
"60-64","MULLER","88.535"
"65-69","HOME","71.862"
"65-69","MULLER","79.391"
"70-74","HOME","69.799"
"70-74","MULLER","81.419"
"75-79","HOME","59.123"
"75-79","MULLER","74.136"
"80-84","HOME","38.765"
"80-84","MULLER","56.868"
"85->","HOME","44.117"
"85->","MULLER","86.583"
