Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","30.217"
"10-14","MULLER","28.614"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","48.772"
"15-19","MULLER","47.360"
"20-24","HOME","42.515"
"20-24","MULLER","42.938"
"25-29","HOME","44.665"
"25-29","MULLER","46.716"
"30-34","HOME","53.921"
"30-34","MULLER","56.581"
"35-39","HOME","70.357"
"35-39","MULLER","74.042"
"40-44","HOME","96.782"
"40-44","MULLER","100.638"
"45-49","HOME","101.487"
"45-49","MULLER","105.873"
"50-54","HOME","96.239"
"50-54","MULLER","101.850"
"55-59","HOME","88.641"
"55-59","MULLER","95.633"
"60-64","HOME","85.826"
"60-64","MULLER","93.028"
"65-69","HOME","77.715"
"65-69","MULLER","85.676"
"70-74","HOME","70.823"
"70-74","MULLER","82.525"
"75-79","HOME","59.743"
"75-79","MULLER","74.920"
"80-84","HOME","39.030"
"80-84","MULLER","57.275"
"85->","HOME","44.368"
"85->","MULLER","87.139"
