Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","45.574"
"05-09","MULLER","42.590"
"10-14","HOME","60.649"
"10-14","MULLER","57.180"
"15-19","HOME","52.824"
"15-19","MULLER","50.667"
"20-24","HOME","52.392"
"20-24","MULLER","50.869"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.526"
"25-29","MULLER","52.558"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.571"
"30-34","MULLER","61.226"
"35-39","HOME","74.233"
"35-39","MULLER","77.095"
"40-44","HOME","99.558"
"40-44","MULLER","102.034"
"45-49","HOME","106.171"
"45-49","MULLER","109.297"
"50-54","HOME","99.251"
"50-54","MULLER","103.895"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.988"
"55-59","MULLER","99.533"
"60-64","HOME","88.856"
"60-64","MULLER","95.843"
"65-69","HOME","79.312"
"65-69","MULLER","87.508"
"70-74","HOME","71.857"
"70-74","MULLER","82.697"
"75-79","HOME","62.041"
"75-79","MULLER","77.532"
"80-84","HOME","40.256"
"80-84","MULLER","57.780"
"85->","HOME","48.921"
"85->","MULLER","94.829"
