Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.566"
"05-09","MULLER","45.587"
"10-14","HOME","61.553"
"10-14","MULLER","57.910"
"15-19","HOME","52.312"
"15-19","MULLER","49.982"
"20-24","HOME","52.700"
"20-24","MULLER","51.385"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.744"
"25-29","MULLER","52.849"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.726"
"30-34","MULLER","61.355"
"35-39","HOME","74.440"
"35-39","MULLER","77.319"
"40-44","HOME","99.883"
"40-44","MULLER","102.310"
"45-49","HOME","106.666"
"45-49","MULLER","109.746"
"50-54","HOME","99.371"
"50-54","MULLER","104.063"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.151"
"55-59","MULLER","99.628"
"60-64","HOME","88.888"
"60-64","MULLER","95.944"
"65-69","HOME","79.394"
"65-69","MULLER","87.586"
"70-74","HOME","71.924"
"70-74","MULLER","82.780"
"75-79","HOME","62.095"
"75-79","MULLER","77.581"
"80-84","HOME","40.300"
"80-84","MULLER","57.816"
"85->","HOME","48.966"
"85->","MULLER","94.904"
