Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","43.902"
"05-09","MULLER","40.940"
"10-14","HOME","60.383"
"10-14","MULLER","56.899"
"15-19","HOME","52.910"
"15-19","MULLER","50.736"
"20-24","HOME","52.289"
"20-24","MULLER","50.742"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.387"
"25-29","MULLER","52.446"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.481"
"30-34","MULLER","61.175"
"35-39","HOME","74.119"
"35-39","MULLER","76.937"
"40-44","HOME","99.478"
"40-44","MULLER","101.945"
"45-49","HOME","106.048"
"45-49","MULLER","109.232"
"50-54","HOME","99.205"
"50-54","MULLER","103.845"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.967"
"55-59","MULLER","99.497"
"60-64","HOME","88.803"
"60-64","MULLER","95.814"
"65-69","HOME","79.302"
"65-69","MULLER","87.461"
"70-74","HOME","71.828"
"70-74","MULLER","82.679"
"75-79","HOME","62.024"
"75-79","MULLER","77.508"
"80-84","HOME","40.241"
"80-84","MULLER","57.770"
"85->","HOME","48.895"
"85->","MULLER","94.805"
