Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","249"
"15-19","MULLER","400"
"20-24","HOME","1.683"
"20-24","MULLER","4.929"
"25-29","HOME","3.186"
"25-29","MULLER","9.482"
"30-34","HOME","4.069"
"30-34","MULLER","11.587"
"35-39","HOME","5.509"
"35-39","MULLER","13.968"
"40-44","HOME","8.382"
"40-44","MULLER","18.477"
"45-49","HOME","9.723"
"45-49","MULLER","20.000"
"50-54","HOME","14.419"
"50-54","MULLER","24.252"
"55-59","HOME","44.145"
"55-59","MULLER","53.753"
"60-64","HOME","76.916"
"60-64","MULLER","84.817"
"65-69","HOME","69.371"
"65-69","MULLER","77.075"
"70-74","HOME","67.049"
"70-74","MULLER","78.387"
"75-79","HOME","58.249"
"75-79","MULLER","72.961"
"80-84","HOME","38.482"
"80-84","MULLER","56.432"
"85->","HOME","43.766"
"85->","MULLER","85.625"
