Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","315"
"15-19","MULLER","504"
"20-24","HOME","2.167"
"20-24","MULLER","5.791"
"25-29","HOME","4.140"
"25-29","MULLER","10.610"
"30-34","HOME","6.461"
"30-34","MULLER","14.398"
"35-39","HOME","55.661"
"35-39","MULLER","60.468"
"40-44","HOME","91.198"
"40-44","MULLER","96.050"
"45-49","HOME","95.434"
"45-49","MULLER","101.297"
"50-54","HOME","92.572"
"50-54","MULLER","99.432"
"55-59","HOME","88.021"
"55-59","MULLER","96.141"
"60-64","HOME","81.211"
"60-64","MULLER","88.450"
"65-69","HOME","76.107"
"65-69","MULLER","83.829"
"70-74","HOME","70.513"
"70-74","MULLER","82.173"
"75-79","HOME","59.514"
"75-79","MULLER","74.668"
"80-84","HOME","38.922"
"80-84","MULLER","57.112"
"85->","HOME","44.268"
"85->","MULLER","86.924"
