Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","47.046"
"05-09","MULLER","44.101"
"10-14","HOME","61.278"
"10-14","MULLER","57.678"
"15-19","HOME","52.779"
"15-19","MULLER","50.638"
"20-24","HOME","52.499"
"20-24","MULLER","51.030"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.655"
"25-29","MULLER","52.686"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.674"
"30-34","MULLER","61.323"
"35-39","HOME","74.338"
"35-39","MULLER","77.179"
"40-44","HOME","99.656"
"40-44","MULLER","102.126"
"45-49","HOME","106.266"
"45-49","MULLER","109.370"
"50-54","HOME","99.306"
"50-54","MULLER","103.956"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.049"
"55-59","MULLER","99.568"
"60-64","HOME","88.872"
"60-64","MULLER","95.863"
"65-69","HOME","79.336"
"65-69","MULLER","87.545"
"70-74","HOME","71.871"
"70-74","MULLER","82.732"
"75-79","HOME","62.060"
"75-79","MULLER","77.553"
"80-84","HOME","40.286"
"80-84","MULLER","57.797"
"85->","HOME","48.948"
"85->","MULLER","94.875"
