Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","6"
"05-09","HOME","49.326"
"05-09","MULLER","46.302"
"10-14","HOME","61.600"
"10-14","MULLER","57.952"
"15-19","HOME","52.171"
"15-19","MULLER","49.781"
"20-24","HOME","52.831"
"20-24","MULLER","51.532"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.807"
"25-29","MULLER","52.940"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.766"
"30-34","MULLER","61.396"
"35-39","HOME","74.437"
"35-39","MULLER","77.336"
"40-44","HOME","99.941"
"40-44","MULLER","102.366"
"45-49","HOME","106.777"
"45-49","MULLER","109.846"
"50-54","HOME","99.419"
"50-54","MULLER","104.130"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.181"
"55-59","MULLER","99.647"
"60-64","HOME","88.917"
"60-64","MULLER","95.955"
"65-69","HOME","79.404"
"65-69","MULLER","87.595"
"70-74","HOME","71.929"
"70-74","MULLER","82.795"
"75-79","HOME","62.104"
"75-79","MULLER","77.587"
"80-84","HOME","40.298"
"80-84","MULLER","57.822"
"85->","HOME","48.978"
"85->","MULLER","94.913"
