Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","32.590"
"10-14","MULLER","30.928"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","51.507"
"15-19","MULLER","49.908"
"20-24","HOME","46.958"
"20-24","MULLER","46.799"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","48.225"
"25-29","MULLER","49.676"
"30-34","HOME","56.398"
"30-34","MULLER","58.733"
"35-39","HOME","72.522"
"35-39","MULLER","76.145"
"40-44","HOME","97.779"
"40-44","MULLER","101.658"
"45-49","HOME","102.412"
"45-49","MULLER","106.657"
"50-54","HOME","96.791"
"50-54","MULLER","102.374"
"55-59","HOME","89.122"
"55-59","MULLER","96.027"
"60-64","HOME","86.212"
"60-64","MULLER","93.424"
"65-69","HOME","77.884"
"65-69","MULLER","85.872"
"70-74","HOME","70.876"
"70-74","MULLER","82.574"
"75-79","HOME","59.768"
"75-79","MULLER","74.963"
"80-84","HOME","39.051"
"80-84","MULLER","57.300"
"85->","HOME","44.382"
"85->","MULLER","87.165"
