Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","33.492"
"10-14","MULLER","31.814"
"15-19","HOME","53.265"
"15-19","MULLER","51.482"
"20-24","HOME","48.809"
"20-24","MULLER","48.316"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","49.528"
"25-29","MULLER","50.661"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","57.335"
"30-34","MULLER","59.484"
"35-39","HOME","73.588"
"35-39","MULLER","77.002"
"40-44","HOME","98.667"
"40-44","MULLER","102.342"
"45-49","HOME","103.204"
"45-49","MULLER","107.195"
"50-54","HOME","97.263"
"50-54","MULLER","102.738"
"55-59","HOME","89.518"
"55-59","MULLER","96.316"
"60-64","HOME","86.672"
"60-64","MULLER","93.928"
"65-69","HOME","78.133"
"65-69","MULLER","86.168"
"70-74","HOME","70.986"
"70-74","MULLER","82.693"
"75-79","HOME","59.831"
"75-79","MULLER","75.034"
"80-84","HOME","39.073"
"80-84","MULLER","57.348"
"85->","HOME","44.414"
"85->","MULLER","87.233"
