Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","271"
"15-19","MULLER","463"
"20-24","HOME","1.894"
"20-24","MULLER","5.464"
"25-29","HOME","3.454"
"25-29","MULLER","9.962"
"30-34","HOME","4.378"
"30-34","MULLER","12.140"
"35-39","HOME","5.933"
"35-39","MULLER","14.613"
"40-44","HOME","8.994"
"40-44","MULLER","19.205"
"45-49","HOME","10.473"
"45-49","MULLER","20.785"
"50-54","HOME","62.028"
"50-54","MULLER","71.183"
"55-59","HOME","83.675"
"55-59","MULLER","92.693"
"60-64","HOME","80.496"
"60-64","MULLER","87.975"
"65-69","HOME","71.454"
"65-69","MULLER","78.961"
"70-74","HOME","69.552"
"70-74","MULLER","81.142"
"75-79","HOME","59.024"
"75-79","MULLER","73.979"
"80-84","HOME","38.730"
"80-84","MULLER","56.825"
"85->","HOME","44.076"
"85->","MULLER","86.473"
