Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.666"
"05-09","MULLER","47.559"
"10-14","HOME","61.617"
"10-14","MULLER","57.962"
"15-19","HOME","52.152"
"15-19","MULLER","49.665"
"20-24","HOME","52.772"
"20-24","MULLER","51.224"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.806"
"25-29","MULLER","52.821"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.770"
"30-34","MULLER","61.259"
"35-39","HOME","74.361"
"35-39","MULLER","77.138"
"40-44","HOME","99.799"
"40-44","MULLER","102.060"
"45-49","HOME","106.843"
"45-49","MULLER","109.810"
"50-54","HOME","99.322"
"50-54","MULLER","104.117"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.155"
"55-59","MULLER","90.369"
"60-64","HOME","88.769"
"60-64","MULLER","95.402"
"65-69","HOME","79.856"
"65-69","MULLER","87.867"
"70-74","HOME","73.848"
"70-74","MULLER","83.792"
"75-79","HOME","63.850"
"75-79","MULLER","78.721"
"80-84","HOME","42.624"
"80-84","MULLER","59.203"
"85->","HOME","54.761"
"85->","MULLER","104.180"
