Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","4"
"05-09","HOME","44.249"
"05-09","MULLER","41.305"
"10-14","HOME","60.466"
"10-14","MULLER","56.981"
"15-19","HOME","52.884"
"15-19","MULLER","50.698"
"20-24","HOME","52.323"
"20-24","MULLER","50.800"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.412"
"25-29","MULLER","52.471"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.486"
"30-34","MULLER","61.162"
"35-39","HOME","74.175"
"35-39","MULLER","77.024"
"40-44","HOME","99.524"
"40-44","MULLER","101.976"
"45-49","HOME","106.106"
"45-49","MULLER","109.261"
"50-54","HOME","99.214"
"50-54","MULLER","103.859"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.979"
"55-59","MULLER","99.514"
"60-64","HOME","88.842"
"60-64","MULLER","95.817"
"65-69","HOME","79.304"
"65-69","MULLER","87.496"
"70-74","HOME","71.839"
"70-74","MULLER","82.681"
"75-79","HOME","62.034"
"75-79","MULLER","77.521"
"80-84","HOME","40.255"
"80-84","MULLER","57.778"
"85->","HOME","48.906"
"85->","MULLER","94.816"
