Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.800"
"05-09","MULLER","45.837"
"10-14","HOME","61.571"
"10-14","MULLER","57.929"
"15-19","HOME","52.258"
"15-19","MULLER","49.890"
"20-24","HOME","52.773"
"20-24","MULLER","51.461"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.758"
"25-29","MULLER","52.899"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.734"
"30-34","MULLER","61.368"
"35-39","HOME","74.454"
"35-39","MULLER","77.331"
"40-44","HOME","99.912"
"40-44","MULLER","102.345"
"45-49","HOME","106.724"
"45-49","MULLER","109.790"
"50-54","HOME","99.391"
"50-54","MULLER","104.090"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.171"
"55-59","MULLER","99.646"
"60-64","HOME","88.897"
"60-64","MULLER","95.945"
"65-69","HOME","79.403"
"65-69","MULLER","87.587"
"70-74","HOME","71.927"
"70-74","MULLER","82.789"
"75-79","HOME","62.100"
"75-79","MULLER","77.586"
"80-84","HOME","40.301"
"80-84","MULLER","57.819"
"85->","HOME","48.971"
"85->","MULLER","94.908"
