Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.854"
"05-09","MULLER","45.890"
"10-14","HOME","61.574"
"10-14","MULLER","57.933"
"15-19","HOME","52.255"
"15-19","MULLER","49.882"
"20-24","HOME","52.777"
"20-24","MULLER","51.468"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.764"
"25-29","MULLER","52.892"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.733"
"30-34","MULLER","61.373"
"35-39","HOME","74.457"
"35-39","MULLER","77.335"
"40-44","HOME","99.916"
"40-44","MULLER","102.341"
"45-49","HOME","106.725"
"45-49","MULLER","109.797"
"50-54","HOME","99.390"
"50-54","MULLER","104.093"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.174"
"55-59","MULLER","99.647"
"60-64","HOME","88.900"
"60-64","MULLER","95.948"
"65-69","HOME","79.403"
"65-69","MULLER","87.586"
"70-74","HOME","71.927"
"70-74","MULLER","82.791"
"75-79","HOME","62.100"
"75-79","MULLER","77.585"
"80-84","HOME","40.301"
"80-84","MULLER","57.820"
"85->","HOME","48.971"
"85->","MULLER","94.908"
