Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.169"
"10-14","MULLER","34.345"
"15-19","HOME","54.600"
"15-19","MULLER","52.609"
"20-24","HOME","50.538"
"20-24","MULLER","49.606"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.290"
"25-29","MULLER","52.044"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.869"
"30-34","MULLER","60.761"
"35-39","HOME","74.954"
"35-39","MULLER","78.294"
"40-44","HOME","99.971"
"40-44","MULLER","103.345"
"45-49","HOME","102.628"
"45-49","MULLER","106.290"
"50-54","HOME","99.465"
"50-54","MULLER","104.646"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.339"
"55-59","MULLER","96.943"
"60-64","HOME","87.463"
"60-64","MULLER","94.555"
"65-69","HOME","76.077"
"65-69","MULLER","83.691"
"70-74","HOME","68.336"
"70-74","MULLER","79.030"
"75-79","HOME","60.929"
"75-79","MULLER","76.054"
"80-84","HOME","39.959"
"80-84","MULLER","57.482"
"85->","HOME","48.530"
"85->","MULLER","94.010"
