Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","96"
"10-14","MULLER","107"
"15-19","HOME","7.874"
"15-19","MULLER","10.095"
"20-24","HOME","5.878"
"20-24","MULLER","9.600"
"25-29","HOME","39.072"
"25-29","MULLER","41.613"
"30-34","HOME","51.327"
"30-34","MULLER","54.209"
"35-39","HOME","67.309"
"35-39","MULLER","71.319"
"40-44","HOME","95.277"
"40-44","MULLER","99.274"
"45-49","HOME","99.985"
"45-49","MULLER","104.843"
"50-54","HOME","95.400"
"50-54","MULLER","101.299"
"55-59","HOME","87.975"
"55-59","MULLER","95.220"
"60-64","HOME","85.141"
"60-64","MULLER","92.398"
"65-69","HOME","77.331"
"65-69","MULLER","85.275"
"70-74","HOME","70.719"
"70-74","MULLER","82.398"
"75-79","HOME","59.674"
"75-79","MULLER","74.840"
"80-84","HOME","38.989"
"80-84","MULLER","57.218"
"85->","HOME","44.327"
"85->","MULLER","87.060"
