Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","5"
"05-09","HOME","48.231"
"05-09","MULLER","45.236"
"10-14","HOME","61.513"
"10-14","MULLER","57.881"
"15-19","HOME","52.383"
"15-19","MULLER","50.081"
"20-24","HOME","52.640"
"20-24","MULLER","51.299"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.711"
"25-29","MULLER","52.831"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.720"
"30-34","MULLER","61.346"
"35-39","HOME","74.440"
"35-39","MULLER","77.321"
"40-44","HOME","99.848"
"40-44","MULLER","102.266"
"45-49","HOME","106.627"
"45-49","MULLER","109.714"
"50-54","HOME","99.357"
"50-54","MULLER","104.033"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.131"
"55-59","MULLER","99.613"
"60-64","HOME","88.881"
"60-64","MULLER","95.938"
"65-69","HOME","79.391"
"65-69","MULLER","87.574"
"70-74","HOME","71.907"
"70-74","MULLER","82.772"
"75-79","HOME","62.084"
"75-79","MULLER","77.574"
"80-84","HOME","40.298"
"80-84","MULLER","57.814"
"85->","HOME","48.962"
"85->","MULLER","94.903"
