Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","2"
"05-09","HOME","9.010"
"05-09","MULLER","8.377"
"10-14","HOME","57.982"
"10-14","MULLER","54.716"
"15-19","HOME","55.057"
"15-19","MULLER","52.827"
"20-24","HOME","51.347"
"20-24","MULLER","49.754"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.160"
"25-29","MULLER","52.295"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.766"
"30-34","MULLER","61.313"
"35-39","HOME","75.197"
"35-39","MULLER","78.099"
"40-44","HOME","100.516"
"40-44","MULLER","103.350"
"45-49","HOME","98.591"
"45-49","MULLER","102.135"
"50-54","HOME","98.740"
"50-54","MULLER","103.473"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.159"
"55-59","MULLER","98.765"
"60-64","HOME","88.411"
"60-64","MULLER","95.490"
"65-69","HOME","78.970"
"65-69","MULLER","87.111"
"70-74","HOME","71.635"
"70-74","MULLER","82.449"
"75-79","HOME","61.869"
"75-79","MULLER","77.307"
"80-84","HOME","40.174"
"80-84","MULLER","57.661"
"85->","HOME","48.783"
"85->","MULLER","94.570"
