Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","4"
"05-09","HOME","43.719"
"05-09","MULLER","40.720"
"10-14","HOME","59.305"
"10-14","MULLER","55.882"
"15-19","HOME","53.200"
"15-19","MULLER","51.053"
"20-24","HOME","51.956"
"20-24","MULLER","50.327"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.120"
"25-29","MULLER","52.171"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.334"
"30-34","MULLER","61.028"
"35-39","HOME","73.945"
"35-39","MULLER","76.812"
"40-44","HOME","99.307"
"40-44","MULLER","101.749"
"45-49","HOME","105.859"
"45-49","MULLER","109.085"
"50-54","HOME","99.109"
"50-54","MULLER","103.782"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.882"
"55-59","MULLER","99.422"
"60-64","HOME","88.745"
"60-64","MULLER","95.745"
"65-69","HOME","79.266"
"65-69","MULLER","87.431"
"70-74","HOME","71.787"
"70-74","MULLER","82.641"
"75-79","HOME","62.009"
"75-79","MULLER","77.491"
"80-84","HOME","40.224"
"80-84","MULLER","57.749"
"85->","HOME","48.872"
"85->","MULLER","94.756"
