Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.944"
"05-09","MULLER","44.983"
"10-14","HOME","61.477"
"10-14","MULLER","57.839"
"15-19","HOME","52.548"
"15-19","MULLER","50.326"
"20-24","HOME","52.583"
"20-24","MULLER","51.165"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.659"
"25-29","MULLER","52.780"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.651"
"30-34","MULLER","61.286"
"35-39","HOME","74.430"
"35-39","MULLER","77.296"
"40-44","HOME","99.819"
"40-44","MULLER","102.235"
"45-49","HOME","106.572"
"45-49","MULLER","109.651"
"50-54","HOME","99.343"
"50-54","MULLER","104.012"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.116"
"55-59","MULLER","99.598"
"60-64","HOME","88.871"
"60-64","MULLER","95.922"
"65-69","HOME","79.384"
"65-69","MULLER","87.564"
"70-74","HOME","71.899"
"70-74","MULLER","82.769"
"75-79","HOME","62.078"
"75-79","MULLER","77.568"
"80-84","HOME","40.294"
"80-84","MULLER","57.813"
"85->","HOME","48.960"
"85->","MULLER","94.891"
