Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","5"
"05-09","HOME","43.724"
"05-09","MULLER","40.735"
"10-14","HOME","59.315"
"10-14","MULLER","55.886"
"15-19","HOME","53.195"
"15-19","MULLER","51.046"
"20-24","HOME","51.976"
"20-24","MULLER","50.347"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.129"
"25-29","MULLER","52.174"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.331"
"30-34","MULLER","61.045"
"35-39","HOME","73.969"
"35-39","MULLER","76.810"
"40-44","HOME","99.312"
"40-44","MULLER","101.772"
"45-49","HOME","105.880"
"45-49","MULLER","109.089"
"50-54","HOME","99.117"
"50-54","MULLER","103.788"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.889"
"55-59","MULLER","99.427"
"60-64","HOME","88.752"
"60-64","MULLER","95.747"
"65-69","HOME","79.273"
"65-69","MULLER","87.432"
"70-74","HOME","71.788"
"70-74","MULLER","82.645"
"75-79","HOME","62.009"
"75-79","MULLER","77.496"
"80-84","HOME","40.228"
"80-84","MULLER","57.754"
"85->","HOME","48.874"
"85->","MULLER","94.758"
